Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3435,,11204,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,100000,,322707,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,19,,102,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1735911,,4309784,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,754370,,1247683,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1550743,,3340186,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,879754,,1537153,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,235000,,365088,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,207,,6011,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,88,,395,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,320,Guatemala,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,46000,,110634,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,101363,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,229631,,2015405,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3133,,9047,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2249795,,3819074,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,6290886,,6206917,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,886,,2660,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,168,,2069,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,52940,,92296,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,375000,,1404374,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,388,Jamaica,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,66000,,173765,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,110261,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13890,,54449,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,50838,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,169000,,444352,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,434,Libya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,79715,,367437,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,5679,,15280,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,167,,436,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,143045,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3590,,28470,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1641140,,3422201,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4830682,,4312058,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,562,Niger,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,232000,,724803,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,150000,,411317,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2700,,8894,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,608,Philippines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24000,,23213,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,100097,,217456,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,249306,,90781,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,21348,,68191,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1034,,3801,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,32000,,94374,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,110944,,262936,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24000,,54703,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13,,53,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,705,Slovenia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,71,,1136,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,71,,1006,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,363731,,838917,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,30889,,93897,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,740,Suriname,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,42968,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,140028,,358819,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,80,,569,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1628,,16713,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,117573,,338823,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,792,Turkey,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2213,,37883,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1588,,5676,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,9186014,,18322222,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,687402,,2075924,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,68,,306,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,40950,,106941,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1649294,,4145092,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1272582,,2546643,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3464028,,4206904,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1468,,22465,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,28439,,50109,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1,,3,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1190325,,3272195,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,110415,,276307,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,7302,,22387,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1664,,6469,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4722,,12077,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2000,,5833,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,130000,,353833,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,686,Senegal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,70775,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,66000,,149110,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,205,,2484,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,100000,,205387,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,491795,,1048021,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,49994,,147018,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,740,Suriname,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,32000,,86403,,,0
HS,2015,201506,June 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,241945,,548927,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1139,,4499,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4500,,25800,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,768,Togo,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,65224,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,260174,,664777,,,0
HS,2015,201506,June 2015,4,0,2,Exports,826,United Kingdom,,854,Burkina Faso,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,221659,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,9345478,,18375306,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,779040,,2223251,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,777,,3804,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,36395,,101975,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1878774,,4416021,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1409935,,2557477,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,41,,148,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3482970,,4258408,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,12076,,50683,,,0
HS,2015,201507,July 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4072,,10422,,,0
